 SDF i
   0.0000000000E+000    0.0000000000E+000    1.3299276759E-069    2.5539930332E-070    5.6408923030E-071    1.4062194306E-071    3.8976668427E-072    1.1798673418E-072    3.8173566337E-073    1.2908078455E-073    4.4715399557E-074    1.5618659729E-074    5.4359915997E-075    1.8692585916E-075    6.3117236623E-076    2.0832025472E-076    6.6975346623E-077    2.0927389549E-077    6.3575862166E-078    1.8911250067E-078 
 
   0.0000000000E+000    0.0000000000E+000    2.8317315505E-074    5.4577100300E-075    1.2129137261E-075    3.0495794527E-076    8.5524057489E-077    2.6313513040E-077    8.6983415848E-078    3.0198278528E-078    1.0782530497E-078    3.8931226448E-079    1.4036345713E-079    5.0085006198E-080    1.7577874250E-080    6.0415767171E-081    2.0275334156E-081    6.6324611074E-082    2.1145266185E-082    6.5738017819E-083 
 
   0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    1.2152976721E-079    2.5979888115E-080    6.4110245915E-081    1.7929991363E-081    5.5684055010E-082    1.8745971657E-082    6.6691048560E-083    2.4501486837E-083    9.1258522258E-084    3.3997141110E-084    1.2549265003E-084    4.5606277495E-085    1.6248595139E-085    5.6596550334E-086    1.9240752838E-086    6.3756688965E-087    2.0473564315E-087 
 
   0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    2.5205257081E-084    5.3212669633E-085    1.2958386422E-085    3.6031988990E-086    1.1245345336E-086    3.8423966695E-087    1.3976019428E-087    5.2737319493E-088    2.0227092579E-088    7.7704127490E-089    2.9601189268E-089    1.1108254400E-089    4.0888290504E-090    1.4722609503E-090    5.1758185603E-091    1.7715178692E-091    5.8362801070E-092 
 
   0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    4.9095724271E-089    1.0328800914E-089    2.5003328236E-090    6.9293050855E-091    2.1714692429E-091    7.5168642390E-092    2.7904467919E-092    1.0797967726E-092    4.2582135794E-093    1.6840463672E-093    6.6080599994E-094    2.5550099248E-094    9.6917962707E-095    3.5966657450E-095    1.3028370945E-095    4.5862377353E-096    1.5435529346E-096 
 
   0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    9.0273086520E-094    1.8992539818E-094    4.5931829057E-095    1.2732872434E-095    4.0116866010E-096    1.4064988354E-096    5.3239388860E-097    2.1103257659E-097    8.5460875918E-098    3.4746260583E-098    1.4021789632E-098    5.5759729339E-099    2.1752755384E-099    8.3005130484E-100    3.0895791244E-100    1.1150768137E-100    3.8228067395E-101 
 
   0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    3.6429056457E-099    8.4407284541E-100    2.2876514314E-100    7.1650939282E-101    2.5308248345E-101    9.7428194209E-102    3.9497837769E-102    1.6405085622E-102    6.8484406044E-103    2.8384286722E-103    1.1591690170E-103    4.6428654143E-104    1.8182439191E-104    6.9391865342E-105    2.5615945450E-105    8.9264534739E-106 
 
   0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    6.5950539032E-104    1.5024085151E-104    3.9974004602E-105    1.2402139698E-105    4.3948886204E-106    1.7157328090E-106    7.1010352286E-107    3.0209181058E-107    1.2933318070E-107    5.4987585716E-108    2.3031681880E-108    9.4579532125E-109    3.7952602779E-109    1.4824888686E-109    5.5867622594E-110    1.9756548158E-110 
 
 
  
 SDF i
