399

4.0000		4.0000		1.0000		5.3841		4.2299		2.4632
4.0000		5.0000		0.8000		5.1428		4.2972		1.1970
4.0000		6.0000		0.6667		5.5864		4.3916		1.4383
4.0000		7.0000		0.5714		5.4042		4.4703		0.9947
4.0000		8.0000		0.5000		5.6252		4.4509		1.1769
4.0000		9.0000		0.4444		5.4010		4.5972		0.9559
4.0000		10.0000		0.4000		5.8753		4.6441		1.1801
4.0000		11.0000		0.3636		5.3154		4.6131		0.7059
4.0000		12.0000		0.3333		5.0163		4.7384		1.2657
4.0000		13.0000		0.3077		5.3184		5.0448		1.5648
4.0000		14.0000		0.2857		5.3059		5.0562		1.2628
4.0000		15.0000		0.2667		5.6157		5.1157		1.2753
4.0000		16.0000		0.2500		5.6316		5.1144		0.9654
4.0000		17.0000		0.2353		5.6471		5.1544		0.9495
4.0000		18.0000		0.2222		5.6199		5.1230		0.9341
4.0000		19.0000		0.2105		5.7256		5.1797		0.9613
5.0000		1.0000		5.0000		3.2499		1.9901		5.8011
5.0000		2.0000		2.5000		2.8982		2.5161		3.3312
5.0000		3.0000		1.6667		4.0983		3.1136		3.6829
5.0000		4.0000		1.2500		4.2009		3.1332		2.4828
5.0000		5.0000		1.0000		5.1144		4.3164		2.3802
5.0000		6.0000		0.8333		5.5333		4.3447		1.4667
5.0000		7.0000		0.7143		5.3170		4.3979		1.0478
5.0000		8.0000		0.6250		5.6181		4.4850		1.2641
5.0000		9.0000		0.5556		5.3594		4.4922		0.9631
5.0000		10.0000		0.5000		5.7912		4.5338		1.2218
5.0000		11.0000		0.4545		5.2402		4.6179		0.7899
5.0000		12.0000		0.4167		5.0159		4.6931		1.3410
5.0000		13.0000		0.3846		4.9376		4.6935		1.5652
5.0000		14.0000		0.3571		5.3296		5.0743		1.6436
5.0000		15.0000		0.3333		5.6428		5.0505		1.2515
5.0000		16.0000		0.3125		5.5616		5.0234		0.9383
5.0000		17.0000		0.2941		5.5847		5.0935		1.0195
5.0000		18.0000		0.2778		5.6425		5.1558		0.9965
5.0000		19.0000		0.2632		5.7124		5.1332		0.9387
6.0000		1.0000		6.0000		2.8995		2.1808		5.5066
6.0000		2.0000		3.0000		2.7814		2.5313		3.6817
6.0000		3.0000		2.0000		3.4845		2.6481		3.7998
6.0000		4.0000		1.5000		4.1010		3.2620		3.0966
6.0000		5.0000		1.2000		4.1125		3.3619		2.4802
6.0000		6.0000		1.0000		5.5278		4.3639		2.4686
6.0000		7.0000		0.8571		5.2316		4.3693		1.0533
6.0000		8.0000		0.7500		5.6282		4.4549		1.3496
6.0000		9.0000		0.6667		5.2747		4.4447		0.9530
6.0000		10.0000		0.6000		5.7344		4.5293		1.3064
6.0000		11.0000		0.5455		5.1932		4.5861		0.8467
6.0000		12.0000		0.5000		4.9697		4.6330		1.3879
6.0000		13.0000		0.4615		4.8748		4.6793		1.6115
6.0000		14.0000		0.4286		4.9783		4.7421		1.7063
6.0000		15.0000		0.4000		5.6377		5.0934		1.6029
6.0000		16.0000		0.3750		5.6280		5.0986		0.9435
6.0000		17.0000		0.3529		5.5628		5.0321		0.9531
6.0000		18.0000		0.3333		5.5641		5.0541		1.0184
6.0000		19.0000		0.3158		5.7103		5.1325		1.0171
7.0000		1.0000		7.0000		1.9848		1.8242		6.4087
7.0000		2.0000		3.5000		2.4077		2.7388		4.5963
7.0000		3.0000		2.3333		3.4456		3.1125		4.1734
7.0000		4.0000		1.7500		3.7984		3.1514		3.1355
7.0000		5.0000		1.4000		4.1627		3.4539		2.7827
7.0000		6.0000		1.1667		4.5259		3.4036		2.4184
7.0000		7.0000		1.0000		5.2386		4.4056		2.0553
7.0000		8.0000		0.8750		5.5665		4.3985		1.3425
7.0000		9.0000		0.7778		5.3352		4.4601		1.0146
7.0000		10.0000		0.7000		5.6404		4.3997		1.2459
7.0000		11.0000		0.6364		5.0812		4.4938		0.9408
7.0000		12.0000		0.5833		4.9345		4.6059		1.5000
7.0000		13.0000		0.5385		4.7443		4.6410		1.6466
7.0000		14.0000		0.5000		4.9953		4.7715		1.8368
7.0000		15.0000		0.4667		5.4574		4.7545		1.5859
7.0000		16.0000		0.4375		5.6096		4.9348		1.1237
7.0000		17.0000		0.4118		5.5515		4.9532		0.9716
7.0000		18.0000		0.3889		5.5948		4.9645		1.0296
7.0000		19.0000		0.3684		5.6422		4.9338		0.9864
8.0000		1.0000		8.0000		1.2940		1.9776		6.5000
8.0000		2.0000		4.0000		2.3030		2.6684		5.2872
8.0000		3.0000		2.6667		2.9217		2.7732		4.2782
8.0000		4.0000		2.0000		3.7151		3.2972		3.6595
8.0000		5.0000		1.6000		4.0624		3.3805		2.8660
8.0000		6.0000		1.3333		4.4641		3.4808		2.5187
8.0000		7.0000		1.1429		4.3239		3.5426		2.1170
8.0000		8.0000		1.0000		5.5757		4.4573		2.2573
8.0000		9.0000		0.8889		5.3203		4.4482		1.0055
8.0000		10.0000		0.8000		5.5780		4.4631		1.2608
8.0000		11.0000		0.7273		5.0029		4.5255		1.0031
8.0000		12.0000		0.6667		4.8228		4.6037		1.5782
8.0000		13.0000		0.6154		4.7475		4.7154		1.7583
8.0000		14.0000		0.5714		4.9188		4.7122		1.8336
8.0000		15.0000		0.5333		5.4920		4.7886		1.6623
8.0000		16.0000		0.5000		5.5974		4.7541		1.0892
8.0000		17.0000		0.4706		5.5038		4.7663		0.9837
8.0000		18.0000		0.4444		5.5742		4.8140		1.0773
8.0000		19.0000		0.4211		5.5620		4.8346		1.0070
9.0000		1.0000		9.0000		0.9900		2.2855		5.4833
9.0000		2.0000		4.5000		2.0499		2.5894		5.5911
9.0000		3.0000		3.0000		2.5789		2.8425		4.5312
9.0000		4.0000		2.2500		3.5308		3.1853		4.0023
9.0000		5.0000		1.8000		3.8745		3.3696		3.0503
9.0000		6.0000		1.5000		4.4047		3.5575		2.7066
9.0000		7.0000		1.2857		4.3589		3.6169		2.1764
9.0000		8.0000		1.1250		4.7384		3.5818		2.2222
9.0000		9.0000		1.0000		5.3065		4.4190		1.8427
9.0000		10.0000		0.9000		5.5947		4.4328		1.2746
9.0000		11.0000		0.8182		4.9406		4.4162		0.9865
9.0000		12.0000		0.7500		4.6444		4.4785		1.6406
9.0000		13.0000		0.6923		4.7171		4.6569		1.9367
9.0000		14.0000		0.6429		4.8698		4.6873		1.8641
9.0000		15.0000		0.6000		5.4714		4.7364		1.7113
9.0000		16.0000		0.5625		5.4915		4.7569		1.1097
9.0000		17.0000		0.5294		5.5725		4.8628		1.0897
9.0000		18.0000		0.5000		5.5607		4.7941		1.0086
9.0000		19.0000		0.4737		5.5358		4.8076		1.0204
10.0000		1.0000		10.0000		0.4781		2.1400		4.1735
10.0000		2.0000		5.0000		1.9533		2.6519		6.1031
10.0000		3.0000		3.3333		2.2064		2.7486		4.6279
10.0000		4.0000		2.5000		3.5090		3.1210		4.3747
10.0000		5.0000		2.0000		3.3511		3.1429		3.0721
10.0000		6.0000		1.6667		4.4129		3.6663		3.2301
10.0000		7.0000		1.4286		4.3533		3.6581		2.1682
10.0000		8.0000		1.2500		4.7374		3.6638		2.2278
10.0000		9.0000		1.1111		4.4719		3.6648		1.8437
10.0000		10.0000		1.0000		5.6049		4.4994		2.1093
10.0000		11.0000		0.9091		4.8975		4.4892		0.9762
10.0000		12.0000		0.8333		4.6569		4.5323		1.6836
10.0000		13.0000		0.7692		4.5596		4.5198		1.9242
10.0000		14.0000		0.7143		4.8334		4.6772		2.0215
10.0000		15.0000		0.6667		5.4609		4.7136		1.7477
10.0000		16.0000		0.6250		5.4760		4.7241		1.1202
10.0000		17.0000		0.5882		5.5248		4.7396		1.1051
10.0000		18.0000		0.5556		5.5778		4.7872		1.0563
10.0000		19.0000		0.5263		5.4959		4.7701		1.0033
11.0000		1.0000		11.0000		0.4300		2.2520		5.1474
11.0000		2.0000		5.5000		1.5975		2.3000		6.1511
11.0000		3.0000		3.6667		1.9965		2.6558		4.9837
11.0000		4.0000		2.7500		3.0166		2.8657		4.5847
11.0000		5.0000		2.2000		3.4890		3.3581		3.5645
11.0000		6.0000		1.8333		3.7903		3.2202		3.0921
11.0000		7.0000		1.5714		4.3991		3.8428		2.7908
11.0000		8.0000		1.3750		4.7296		3.7970		2.1820
11.0000		9.0000		1.2222		4.5535		3.8048		1.8515
11.0000		10.0000		1.1000		4.8975		3.7231		2.0276
11.0000		11.0000		1.0000		4.9299		4.4306		1.6836
11.0000		12.0000		0.9167		4.4704		4.3981		1.6512
11.0000		13.0000		0.8462		4.5914		4.5846		2.1107
11.0000		14.0000		0.7857		4.8079		4.5528		1.9897
11.0000		15.0000		0.7333		5.4651		4.5783		1.7732
11.0000		16.0000		0.6875		5.3905		4.5741		1.1161
11.0000		17.0000		0.6471		5.4202		4.6597		1.1906
11.0000		18.0000		0.6111		5.5639		4.7643		1.1609
11.0000		19.0000		0.5790		5.4775		4.7783		1.0172
12.0000		1.0000		12.0000		0.3790		2.4027		4.3077
12.0000		2.0000		6.0000		1.4125		2.4537		6.2021
12.0000		3.0000		4.0000		1.9590		2.6387		5.1686
12.0000		4.0000		3.0000		2.6161		2.6762		4.6222
12.0000		5.0000		2.4000		3.1311		3.0767		3.9650
12.0000		6.0000		2.0000		3.9687		3.4345		3.4500
12.0000		7.0000		1.7143		3.6855		3.2562		2.6125
12.0000		8.0000		1.5000		4.8383		3.9698		2.8956
12.0000		9.0000		1.3333		4.5841		3.8612		1.7429
12.0000		10.0000		1.2000		4.9416		3.8306		1.9971
12.0000		11.0000		1.0909		4.1316		3.7865		1.6395
12.0000		12.0000		1.0000		4.5054		4.5848		2.4495
12.0000		13.0000		0.9231		4.5317		4.5498		2.0757
12.0000		14.0000		0.8571		4.7100		4.6095		2.0494
12.0000		15.0000		0.8000		5.4312		4.7074		1.8711
12.0000		16.0000		0.7500		5.4467		4.7413		1.1500
12.0000		17.0000		0.7059		5.4367		4.6852		1.1345
12.0000		18.0000		0.6667		5.4596		4.6687		1.1444
12.0000		19.0000		0.6316		5.4736		4.7730		1.1216
13.0000		1.0000		13.0000		1.6487		3.0304		4.7046
13.0000		2.0000		6.5000		0.2085		1.7607		4.9324
13.0000		3.0000		4.3333		2.1814		2.9647		6.3726
13.0000		4.0000		3.2500		2.1815		2.7423		4.3997
13.0000		5.0000		2.6000		3.2269		3.1768		4.3996
13.0000		6.0000		2.1667		3.6048		3.0811		3.3543
13.0000		7.0000		1.8571		3.8533		3.4449		2.9763
13.0000		8.0000		1.6250		4.0693		3.2772		2.7279
13.0000		9.0000		1.4444		4.6838		4.0462		2.5119
13.0000		10.0000		1.3000		4.9993		3.9464		1.8973
13.0000		11.0000		1.1818		4.1585		3.8888		1.5819
13.0000		12.0000		1.0833		3.7775		3.8620		2.4227
13.0000		13.0000		1.0000		4.5433		4.5899		2.8037
13.0000		14.0000		0.9286		4.5712		4.5783		2.0378
13.0000		15.0000		0.8667		5.4201		4.7171		2.0099
13.0000		16.0000		0.8125		5.5674		4.7281		1.1610
13.0000		17.0000		0.7647		5.4402		4.6074		1.0138
13.0000		18.0000		0.7222		5.4426		4.6039		1.1410
13.0000		19.0000		0.6842		5.4485		4.6209		1.1386
14.0000		1.0000		14.0000		0.4498		1.8883		2.4615
14.0000		2.0000		7.0000		0.9076		3.0873		6.1314
14.0000		3.0000		4.6667		1.7034		2.3881		5.6735
14.0000		4.0000		3.5000		2.1841		2.8661		4.8777
14.0000		5.0000		2.8000		2.9136		2.8636		4.3971
14.0000		6.0000		2.3333		3.3647		3.1768		3.6675
14.0000		7.0000		2.0000		3.8103		3.4170		3.2164
14.0000		8.0000		1.7500		4.2102		3.4599		2.7708
14.0000		9.0000		1.5556		3.8819		3.3190		2.3710
14.0000		10.0000		1.4000		5.0867		4.1209		2.6992
14.0000		11.0000		1.2727		4.2998		4.0335		1.4944
14.0000		12.0000		1.1667		3.7670		3.8922		2.2814
14.0000		13.0000		1.0769		3.8234		3.9026		2.8141
14.0000		14.0000		1.0000		4.6116		4.6226		2.7578
14.0000		15.0000		0.9333		5.3927		4.5821		1.9695
14.0000		16.0000		0.8750		5.4683		4.6095		1.1884
14.0000		17.0000		0.8235		5.4164		4.7086		1.1128
14.0000		18.0000		0.7778		5.4591		4.7324		1.1648
14.0000		19.0000		0.7368		5.4747		4.7159		1.1221
15.0000		1.0000		15.0000		1.0961		3.4119		4.8162
15.0000		2.0000		7.5000		1.2366		2.7656		5.4850
15.0000		3.0000		5.0000		1.2397		2.4366		5.3445
15.0000		4.0000		3.7500		2.2287		2.9003		5.3414
15.0000		5.0000		3.0000		2.5581		2.8556		4.3524
15.0000		6.0000		2.5000		3.3471		3.2111		4.0230
15.0000		7.0000		2.1429		3.5858		3.2287		3.2340
15.0000		8.0000		1.8750		4.1044		3.4532		2.9953
15.0000		9.0000		1.6667		4.0391		3.5589		2.4767
15.0000		10.0000		1.5000		4.3270		3.4017		2.5420
15.0000		11.0000		1.3636		4.5622		4.1614		2.2541
15.0000		12.0000		1.2500		3.6986		3.8990		2.0190
15.0000		13.0000		1.1538		3.8355		3.9674		2.8825
15.0000		14.0000		1.0714		3.9054		3.9553		2.7456
15.0000		15.0000		1.0000		5.4411		4.6614		2.6757
15.0000		16.0000		0.9375		5.4345		4.6131		1.1400
15.0000		17.0000		0.8824		5.4304		4.6469		1.1466
15.0000		18.0000		0.8333		5.5086		4.6328		1.1508
15.0000		19.0000		0.7895		5.4194		4.5833		1.0725
16.0000		1.0000		16.0000		1.0806		2.6371		3.2266
16.0000		2.0000		8.0000		1.2010		2.6525		5.5005
16.0000		3.0000		5.3333		1.1726		2.6882		5.3801
16.0000		4.0000		4.0000		2.0909		2.7553		5.4085
16.0000		5.0000		3.2000		2.1774		2.8930		4.4902
16.0000		6.0000		2.6667		3.3396		3.2738		4.4038
16.0000		7.0000		2.2857		3.3693		3.2813		3.2415
16.0000		8.0000		2.0000		4.1189		3.4978		3.2118
16.0000		9.0000		1.7778		3.9862		3.4833		2.4622
16.0000		10.0000		1.6000		4.4627		3.5362		2.5949
16.0000		11.0000		1.4545		4.1517		3.4004		2.1184
16.0000		12.0000		1.3333		3.6361		3.8109		2.4294
16.0000		13.0000		1.2308		3.7068		3.8734		2.9451
16.0000		14.0000		1.1429		3.9224		4.0022		2.8743
16.0000		15.0000		1.0667		4.7775		3.9852		2.6587
16.0000		16.0000		1.0000		5.4201		4.6488		1.8036
16.0000		17.0000		0.9412		5.4347		4.6632		1.1610
16.0000		18.0000		0.8889		5.4954		4.6589		1.1465
16.0000		19.0000		0.8421		5.3996		4.6721		1.0857
17.0000		1.0000		17.0000		1.0805		2.7055		4.2276
17.0000		2.0000		8.5000		1.4849		2.7057		5.5006
17.0000		3.0000		5.6667		0.7551		2.4218		5.0963
17.0000		4.0000		4.2500		1.8195		2.8393		5.8260
17.0000		5.0000		3.4000		2.0171		3.1107		4.7616
17.0000		6.0000		2.8333		3.2425		3.2710		4.5641
17.0000		7.0000		2.4286		3.3109		3.3681		3.3386
17.0000		8.0000		2.1250		3.9632		3.4266		3.2703
17.0000		9.0000		1.8889		4.1307		3.5823		2.6179
17.0000		10.0000		1.7000		4.3279		3.4379		2.4504
17.0000		11.0000		1.5455		3.7895		3.5728		2.2533
17.0000		12.0000		1.4167		3.7432		3.9350		2.7917
17.0000		13.0000		1.3077		3.5204		3.8279		2.8379
17.0000		14.0000		1.2143		3.8929		4.0143		3.0607
17.0000		15.0000		1.1333		4.8130		4.0439		2.6883
17.0000		16.0000		1.0625		4.8078		4.0083		1.7681
17.0000		17.0000		1.0000		5.4143		4.6206		1.7733
17.0000		18.0000		0.9444		5.3972		4.6410		1.1668
17.0000		19.0000		0.8947		5.4463		4.7392		1.1840
18.0000		1.0000		18.0000		2.0421		3.5496		4.9496
18.0000		2.0000		9.0000		1.1071		2.5880		4.5390
18.0000		3.0000		6.0000		1.2734		2.9658		5.4740
18.0000		4.0000		4.5000		1.1179		2.4474		5.3077
18.0000		5.0000		3.6000		2.0434		3.1491		5.4632
18.0000		6.0000		3.0000		3.0682		3.1228		4.5378
18.0000		7.0000		2.5714		3.1785		3.2971		3.5129
18.0000		8.0000		2.2500		3.9174		3.4295		3.4027
18.0000		9.0000		2.0000		3.9000		3.4753		2.6637
18.0000		10.0000		1.8000		4.4247		3.7060		2.6812
18.0000		11.0000		1.6364		3.3953		3.6091		2.1564
18.0000		12.0000		1.5000		3.7489		4.0033		3.1858
18.0000		13.0000		1.3846		3.6010		3.9976		2.8322
18.0000		14.0000		1.2857		3.7613		3.9170		2.9802
18.0000		15.0000		1.2000		4.8077		4.0486		2.8198
18.0000		16.0000		1.1250		4.8463		4.0540		1.7735
18.0000		17.0000		1.0588		4.8125		4.0156		1.7349
18.0000		18.0000		1.0000		5.4097		4.6173		1.7686
18.0000		19.0000		0.9474		5.4505		4.6048		1.1714
19.0000		1.0000		19.0000		3.9282		3.1784		3.4784
19.0000		2.0000		9.5000		0.4094		1.2923		2.6529
19.0000		3.0000		6.3333		0.5343		1.9901		6.1718
19.0000		4.0000		4.7500		1.2491		2.7292		6.0469
19.0000		5.0000		3.8000		1.3121		2.5980		5.3320
19.0000		6.0000		3.1667		3.3018		3.3293		5.2690
19.0000		7.0000		2.7143		2.7617		3.0957		3.2793
19.0000		8.0000		2.3750		3.9760		3.5124		3.8194
19.0000		9.0000		2.1111		3.8106		3.4538		2.6051
19.0000		10.0000		1.9000		4.3308		3.5431		2.7705
19.0000		11.0000		1.7273		3.4476		3.6370		2.2503
19.0000		12.0000		1.5833		3.3552		3.5847		3.1335
19.0000		13.0000		1.4615		3.6054		3.9784		3.2259
19.0000		14.0000		1.3571		3.6264		3.9739		2.9757
19.0000		15.0000		1.2667		4.9684		4.1089		2.9547
19.0000		16.0000		1.1875		4.7584		3.9481		1.6127
19.0000		17.0000		1.1176		4.8278		4.0360		1.8227
19.0000		18.0000		1.0556		4.8251		4.0207		1.7533
19.0000		19.0000		1.0000		5.4429		4.6053		1.7560
20.0000		1.0000		20.0000		2.9291		3.1786		4.5621
20.0000		2.0000		10.0000		1.4026		4.1778		3.6520
20.0000		3.0000		6.6667		0.9533		3.1846		5.1786
20.0000		4.0000		5.0000		1.3112		2.7656		5.6278
20.0000		5.0000		4.0000		1.2787		2.7035		5.2700
20.0000		6.0000		3.3333		2.9119		2.7369		5.3025
20.0000		7.0000		2.8571		2.9021		3.1268		3.6692
20.0000		8.0000		2.5000		3.5174		2.9864		3.6790
20.0000		9.0000		2.2222		3.7202		3.4450		3.0638
20.0000		10.0000		2.0000		4.2750		3.5355		2.8609
20.0000		11.0000		1.8182		3.4156		3.5913		2.3061
20.0000		12.0000		1.6667		2.9330		3.6233		3.1655
20.0000		13.0000		1.5385		3.6748		4.0455		3.6481
20.0000		14.0000		1.4286		3.7606		3.9761		2.9063
20.0000		15.0000		1.3333		4.6260		3.8419		2.8206
20.0000		16.0000		1.2500		4.8717		4.1844		1.9551
20.0000		17.0000		1.1765		4.8332		4.0711		1.7095
20.0000		18.0000		1.1111		4.8518		4.0657		1.7479
20.0000		19.0000		1.0526		4.8636		4.0390		1.7293
